expected bytes,actual bytes,expected packets,actual packets,bytes ratio,packets ratio
189489577,211635,40686,1925,0.001116868818594703,0.04731357223615003
189619403,252264,40707,2046,0.0013303701836884277,0.05026162576461051
189172097,217394,39668,1981,0.0011491863940166608,0.049939497832005644
187046094,200241,36921,1915,0.0010705436062193312,0.05186750088025785
186794574,209443,36317,1877,0.0011212477724326189,0.05168378445356169
