expected bytes,actual bytes,expected packets,actual packets,bytes ratio,packets ratio
17878800,170699,4036,1278,0.009547564713515448,0.3166501486620416
17881516,155099,4036,1224,0.008673705294338578,0.30327056491575816
17881476,165052,4036,1224,0.00923033422967992,0.30327056491575816
17881064,164449,4036,1239,0.009196824081609462,0.30698711595639244
17882136,175336,4036,1258,0.009805092635465919,0.3116947472745292
